filename,class1,gender,race,age
sa_10205156.jpg,speaker,0,0,1
sa_6070288.jpg,sculptor,0,0,0
sa_3082375.jpg,bartender,1,1,0
sa_4243157.jpg,lawman,0,1,0
sa_8051062.jpg,nurse,1,0,0
sa_1436790.jpg,guitarist,0,1,0
sa_2590400.jpg,boatman,0,1,0
sa_9709090.jpg,electrician,0,0,0
sa_3584095.jpg,seller,1,0,0
sa_6500837.jpg,tennis_player,0,0,0
sa_6826421.jpg,fireman,0,1,0
sa_7681701.jpg,nurse,1,2,0
sa_2580083.jpg,gymnast,1,1,0
sa_2130942.jpg,computer_user,0,1,0
sa_5924449.jpg,reporter,0,1,0
sa_2633550.jpg,laborer,0,1,0
sa_669510.jpg,singer,0,1,0
sa_1184045.jpg,skateboarder,1,0,0
sa_5663003.jpg,repairman,0,0,0
sa_4113091.jpg,farmer,1,1,0
sa_4818599.jpg,retailer,0,0,1
sa_1088001.jpg,basketball_player,0,1,0
sa_6436913.jpg,hairdresser,0,0,0
sa_9478226.jpg,runner,0,1,0
sa_7448194.jpg,retailer,1,1,0
sa_5128262.jpg,farmer,0,1,0
sa_2813119.jpg,lawman,0,1,1
sa_6596573.jpg,reporter,0,1,0
sa_8841565.jpg,horseman,0,0,0
sa_2602587.jpg,painter,1,1,0
sa_8392587.jpg,horseman,1,0,0
sa_6824543.jpg,seller,1,1,0
sa_8821987.jpg,backpacker,1,1,1
sa_3450291.jpg,trumpeter,0,0,0
sa_8521108.jpg,cheerleader,1,1,0
sa_5710273.jpg,farmer,0,1,1
sa_7603598.jpg,guitarist,0,0,0
sa_4308315.jpg,patient,1,1,0
sa_1571922.jpg,teacher,1,0,0
sa_1950580.jpg,disk_jockey,1,0,0
sa_6902983.jpg,painter,0,1,1
sa_1755825.jpg,lawman,0,0,0
sa_669713.jpg,sculptor,0,2,1
sa_6695173.jpg,skateboarder,0,1,0
sa_6415139.jpg,computer_user,0,0,0
sa_8439665.jpg,drummer,1,1,0
sa_685689.jpg,speaker,0,1,0
sa_8847972.jpg,dancer,1,0,0
sa_1440647.jpg,soldier,0,0,0
sa_6902452.jpg,horseman,1,1,0
sa_952833.jpg,singer,1,1,0
sa_9362339.jpg,repairman,0,0,0
sa_209527.jpg,backpacker,1,0,0
sa_3840025.jpg,patient,1,1,0
sa_7732285.jpg,fireman,0,0,0
sa_3345892.jpg,motorcyclist,1,1,0
sa_646652.jpg,painter,0,1,0
sa_5167333.jpg,computer_user,0,0,0
sa_2365151.jpg,farmer,0,1,0
sa_8557559.jpg,backpacker,0,0,0
sa_9264703.jpg,ballplayer,0,0,0
sa_3636835.jpg,climber,0,1,0
sa_3101245.jpg,craftsman,0,1,0
sa_3092028.jpg,soldier,0,1,0
sa_10423879.jpg,seller,1,1,0
sa_1558327.jpg,gymnast,1,1,0
sa_9871989.jpg,boatman,0,0,0
sa_5991695.jpg,guard,0,0,0
sa_10353729.jpg,basketball_player,0,2,0
sa_7820095.jpg,computer_user,1,0,0
sa_5794610.jpg,repairman,0,0,0
sa_910785.jpg,painter,0,1,0
sa_3331505.jpg,seller,0,1,1
sa_4637444.jpg,gymnast,1,1,0
sa_2311250.jpg,speaker,1,0,0
sa_2240016.jpg,laborer,0,2,0
sa_9834148.jpg,gymnast,1,0,0
sa_3252730.jpg,craftsman,0,0,0
sa_3277809.jpg,repairman,0,1,1
sa_4911112.jpg,tennis_player,1,1,0
sa_7936846.jpg,singer,0,0,0
sa_9505362.jpg,seller,1,1,0
sa_7326077.jpg,laborer,0,1,0
sa_5444413.jpg,runner,0,0,0
sa_4852778.jpg,boatman,0,0,0
sa_3379058.jpg,ballplayer,0,0,0
sa_10230514.jpg,motorcyclist,0,1,0
sa_5201143.jpg,motorcyclist,0,0,0
sa_10994110.jpg,boatman,0,1,0
sa_10321605.jpg,speaker,0,2,0
sa_4372129.jpg,guitarist,0,0,0
sa_8445002.jpg,doctor,1,0,0
sa_2873578.jpg,singer,1,1,0
sa_2194957.jpg,gardener,0,0,0
sa_2202393.jpg,trumpeter,0,0,0
sa_9962252.jpg,seller,0,2,0
sa_2501262.jpg,gymnast,1,1,0
sa_4746653.jpg,disk_jockey,0,0,0
sa_9972151.jpg,singer,0,2,0
sa_5907378.jpg,hairdresser,0,1,1
sa_2844056.jpg,singer,1,0,0
sa_5459815.jpg,guitarist,0,1,0
sa_2375131.jpg,backpacker,0,0,0
sa_11119461.jpg,repairman,0,1,0
sa_10833981.jpg,dancer,1,0,0
sa_7340800.jpg,gymnast,0,0,0
sa_9076507.jpg,carpenter,0,0,0
sa_9306004.jpg,lawman,0,1,0
sa_3594356.jpg,craftsman,0,1,0
sa_10160384.jpg,lawman,0,0,0
sa_5992072.jpg,laborer,0,1,0
sa_11055980.jpg,gardener,0,1,0
sa_740452.jpg,carpenter,0,1,0
sa_8607016.jpg,ballplayer,0,1,0
sa_2944679.jpg,repairman,0,1,0
sa_4711509.jpg,painter,0,1,1
sa_2732719.jpg,gardener,0,0,0
sa_359000.jpg,skateboarder,0,1,0
sa_8855443.jpg,hairdresser,0,1,0
sa_5004972.jpg,ballplayer,0,1,0
sa_7084183.jpg,patient,1,1,0
sa_3717667.jpg,backpacker,0,0,0
sa_5424735.jpg,runner,0,0,0
sa_8118172.jpg,craftsman,0,1,0
sa_965681.jpg,computer_user,0,1,0
sa_8999406.jpg,tennis_player,1,0,0
sa_8190228.jpg,lawman,0,0,0
sa_10038800.jpg,disk_jockey,0,0,0
sa_3346080.jpg,computer_user,1,0,0
sa_4427766.jpg,lawman,0,0,0
sa_2485969.jpg,craftsman,1,1,0
sa_1932574.jpg,skateboarder,0,0,0
sa_2671642.jpg,backpacker,0,1,0
sa_1431301.jpg,painter,0,1,0
sa_8527253.jpg,tennis_player,1,1,0
sa_4180960.jpg,ballplayer,0,0,0
sa_6281685.jpg,speaker,0,0,0
sa_3533680.jpg,speaker,0,1,0
sa_8690209.jpg,hairdresser,0,0,0
sa_5483193.jpg,prayer,0,1,0
sa_2143499.jpg,laborer,0,1,0
sa_5301120.jpg,backpacker,0,1,0
sa_4388421.jpg,lawman,0,1,0
sa_2216972.jpg,craftsman,0,1,1
sa_9391484.jpg,repairman,0,0,0
sa_3522553.jpg,tennis_player,1,0,0
sa_3382743.jpg,waiter,0,0,0
sa_10895346.jpg,dancer,0,0,0
sa_7346440.jpg,gymnast,1,0,0
sa_3365636.jpg,lawman,0,0,1
sa_4134165.jpg,lawman,0,1,0
sa_8601645.jpg,referee,0,1,0
sa_3071546.jpg,singer,1,2,0
sa_7503967.jpg,basketball_player,0,1,0
sa_656234.jpg,speaker,0,1,1
sa_4935509.jpg,repairman,0,0,0
sa_8028416.jpg,motorcyclist,0,1,0
sa_4245228.jpg,farmer,1,0,1
sa_1777017.jpg,electrician,0,1,0
sa_10009194.jpg,repairman,0,1,0
sa_8128286.jpg,guitarist,0,0,0
sa_6799536.jpg,speaker,1,0,1
sa_652721.jpg,craftsman,0,1,0
sa_6353648.jpg,craftsman,0,0,0
sa_6077465.jpg,singer,1,0,0
sa_9697382.jpg,nurse,0,1,0
sa_6451360.jpg,seller,0,0,1
sa_6222018.jpg,farmer,1,1,0
sa_8765391.jpg,guitarist,0,1,0
sa_9684947.jpg,lawman,0,0,0
sa_9928221.jpg,patient,1,1,0
sa_6345851.jpg,craftsman,0,2,0
sa_6654351.jpg,computer_user,0,0,0
sa_3463166.jpg,lawman,0,0,0
sa_895779.jpg,speaker,0,1,0
sa_7263859.jpg,repairman,0,0,0
sa_5497606.jpg,runner,1,0,0
sa_9493488.jpg,guard,0,1,0
sa_6318900.jpg,backpacker,1,0,0
sa_10322551.jpg,speaker,0,1,0
sa_5405778.jpg,singer,1,1,0
sa_9063408.jpg,guitarist,0,1,0
sa_663623.jpg,farmer,0,2,1
sa_8417527.jpg,speaker,0,1,0
sa_10475446.jpg,singer,0,0,0
sa_2874174.jpg,skateboarder,1,0,0
sa_7311295.jpg,computer_user,0,1,0
sa_7789221.jpg,dancer,1,1,0
sa_10174193.jpg,speaker,1,1,0
sa_672843.jpg,referee,0,1,0
sa_6445096.jpg,backpacker,1,0,0
sa_9567965.jpg,singer,1,0,1
sa_7350370.jpg,gymnast,0,1,0
sa_3091041.jpg,speaker,1,0,0
sa_1651601.jpg,laborer,0,0,1
sa_902871.jpg,speaker,1,1,0
sa_9760293.jpg,laborer,0,0,0
sa_3780148.jpg,hairdresser,0,0,0
sa_3334150.jpg,speaker,1,2,0
sa_8449067.jpg,seller,1,0,0
sa_514441.jpg,farmer,0,0,0
sa_1219405.jpg,computer_user,0,0,0
sa_5441075.jpg,guitarist,0,0,0
sa_22465.jpg,gymnast,0,0,0
sa_8624310.jpg,speaker,0,0,0
sa_10559518.jpg,repairman,0,1,0
sa_166576.jpg,hairdresser,0,0,0
sa_5332526.jpg,skateboarder,0,1,0
sa_588076.jpg,laborer,1,0,1
sa_9634095.jpg,sculptor,1,1,0
sa_673252.jpg,nurse,0,1,0
sa_4423530.jpg,farmer,1,1,0
sa_4954352.jpg,painter,0,1,0
sa_9205250.jpg,computer_user,1,0,0
sa_174136.jpg,speaker,1,0,0
sa_3801954.jpg,speaker,0,1,0
sa_122643.jpg,farmer,0,0,1
sa_7538783.jpg,painter,0,2,0
sa_9949926.jpg,lawman,0,0,1
sa_9766242.jpg,lawman,1,1,0
sa_9938270.jpg,singer,1,0,0
sa_6348978.jpg,climber,0,0,0
sa_3865794.jpg,backpacker,0,1,0
sa_4791880.jpg,farmer,0,1,0
sa_2495678.jpg,lawman,0,1,0
sa_10949481.jpg,backpacker,1,0,0
sa_3043853.jpg,dancer,0,0,0
sa_5855723.jpg,dancer,1,0,0
sa_5255105.jpg,electrician,0,0,0
sa_3434362.jpg,speaker,0,1,0
sa_5425909.jpg,singer,0,1,0
sa_1115411.jpg,guard,0,0,0
sa_9665260.jpg,student,0,1,0
sa_929440.jpg,craftsman,0,0,0
sa_5690114.jpg,doctor,1,1,0
sa_4830553.jpg,patient,0,1,0
sa_8245008.jpg,laborer,0,1,0
sa_1562286.jpg,skateboarder,0,2,0
sa_7776611.jpg,skateboarder,0,1,0
sa_8075696.jpg,singer,0,0,0
sa_6568030.jpg,gardener,0,0,0
sa_4084229.jpg,lawman,0,0,0
sa_10081946.jpg,lawman,0,1,0
sa_9267909.jpg,speaker,0,0,0
sa_4512901.jpg,climber,0,1,0
sa_10919369.jpg,craftsman,1,1,0
sa_3876701.jpg,waiter,0,0,0
sa_8225366.jpg,dancer,1,0,0
sa_3034765.jpg,tennis_player,1,0,0
sa_5961197.jpg,speaker,0,1,0
sa_5147020.jpg,gymnast,0,0,0
sa_1785144.jpg,singer,0,0,0
sa_150392.jpg,farmer,0,1,0
sa_10646879.jpg,runner,0,1,0
sa_4739742.jpg,lawman,0,1,0
sa_4080142.jpg,reporter,0,1,0
sa_2640513.jpg,referee,0,0,1
sa_3609580.jpg,computer_user,0,0,0
sa_5095613.jpg,laborer,0,1,0
sa_1912661.jpg,singer,0,1,0
sa_3036947.jpg,craftsman,0,1,0
sa_1398127.jpg,horseman,1,0,0
sa_10501515.jpg,guard,0,0,0
sa_10652686.jpg,doctor,0,1,0
sa_4632825.jpg,painter,0,1,0
sa_1814522.jpg,lawman,0,1,0
sa_5846110.jpg,speaker,0,0,0
sa_7933860.jpg,farmer,0,1,0
sa_7736413.jpg,sculptor,0,2,0
sa_10510081.jpg,laborer,0,1,1
sa_6065631.jpg,prayer,0,1,0
sa_10919303.jpg,runner,0,1,0
sa_202369.jpg,computer_user,1,0,0
sa_7712372.jpg,repairman,0,1,0
sa_10866261.jpg,sculptor,0,0,0
sa_3796816.jpg,seller,0,0,0
sa_5176902.jpg,dancer,1,0,0
sa_7116223.jpg,hairdresser,0,1,0
sa_7838980.jpg,carpenter,0,1,0
sa_3575272.jpg,repairman,0,1,1
sa_5904855.jpg,seller,0,1,0
sa_9424878.jpg,boatman,0,0,0
sa_842041.jpg,singer,0,1,0
sa_11137831.jpg,repairman,0,1,0
sa_10702774.jpg,sculptor,0,1,0
sa_6074582.jpg,computer_user,1,1,0
sa_3428383.jpg,tennis_player,0,0,0
sa_7397159.jpg,ballplayer,0,1,0
sa_6872848.jpg,nurse,0,1,0
sa_3997344.jpg,retailer,1,1,0
sa_7690998.jpg,craftsman,0,1,1
sa_161145.jpg,farmer,1,1,1
sa_5637544.jpg,computer_user,0,0,0
sa_1584274.jpg,tennis_player,1,0,0
sa_3772494.jpg,referee,0,0,0
sa_1158953.jpg,repairman,0,0,0
sa_2425026.jpg,tennis_player,1,1,0
sa_10651041.jpg,nurse,1,1,0
sa_9195129.jpg,singer,0,0,0
sa_2080343.jpg,computer_user,0,0,0
sa_8848936.jpg,guitarist,0,0,0
sa_8677809.jpg,horseman,0,1,0
sa_3852723.jpg,lawman,0,0,0
sa_7439681.jpg,singer,1,0,0
sa_3869704.jpg,repairman,0,1,0
sa_10928885.jpg,carpenter,0,0,0
sa_2452795.jpg,skateboarder,0,0,0
sa_10697571.jpg,dancer,1,0,0
sa_1097978.jpg,boatman,0,2,0
sa_612826.jpg,seller,0,0,0
sa_1358009.jpg,ballplayer,0,1,0
sa_8100941.jpg,drummer,0,0,0
sa_115869.jpg,horseman,1,0,0
sa_804458.jpg,speaker,0,1,0
sa_6546175.jpg,ballplayer,0,0,0
sa_6619814.jpg,drummer,0,1,0
sa_8608245.jpg,tennis_player,1,0,0
sa_414984.jpg,referee,0,1,0
sa_7739280.jpg,retailer,0,0,0
sa_1535685.jpg,soldier,1,1,0
sa_5329078.jpg,guitarist,0,1,0
sa_1121395.jpg,lifeguard,0,1,0
sa_10331034.jpg,repairman,0,0,0
sa_3257498.jpg,prayer,1,1,0
sa_247280.jpg,computer_user,0,1,0
sa_2857909.jpg,speaker,0,0,0
sa_9177167.jpg,soccer_player,0,0,0
sa_6311487.jpg,seller,1,1,0
sa_5247609.jpg,skateboarder,0,1,0
sa_5086916.jpg,repairman,0,1,0
sa_379959.jpg,boatman,1,0,0
sa_7597528.jpg,machinist,0,1,0
sa_6532545.jpg,lawman,1,0,0
sa_1963604.jpg,gardener,1,0,0
sa_4623784.jpg,guard,0,0,0
sa_9941880.jpg,seller,0,1,0
sa_4385023.jpg,ballplayer,0,1,0
sa_7391541.jpg,painter,0,1,0
sa_5091001.jpg,seller,0,1,0
sa_2952550.jpg,farmer,1,0,0
sa_2096764.jpg,lawman,0,0,0
sa_9366538.jpg,carpenter,0,1,0
sa_9519916.jpg,craftsman,0,0,1
sa_7613894.jpg,sculptor,0,0,0
sa_9725479.jpg,laborer,1,0,1
sa_1480212.jpg,farmer,0,1,1
sa_6622996.jpg,craftsman,0,1,0
sa_10347138.jpg,lawman,0,0,1
sa_6967182.jpg,climber,0,1,0
sa_9949587.jpg,referee,0,0,0
sa_978323.jpg,computer_user,1,0,0
sa_3004765.jpg,lawman,0,0,0
sa_1807447.jpg,computer_user,0,1,0
sa_1133037.jpg,tennis_player,0,1,0
sa_6418476.jpg,laborer,0,0,1
sa_7803985.jpg,farmer,1,1,1
sa_10546671.jpg,tennis_player,0,1,0
sa_1957296.jpg,reporter,0,1,0
sa_4623213.jpg,nurse,1,0,0
sa_8037924.jpg,tennis_player,0,0,0
sa_8015187.jpg,seller,1,1,0
sa_10537488.jpg,speaker,0,2,0
sa_7689280.jpg,tennis_player,1,0,0
sa_8855228.jpg,singer,1,1,0
sa_7313528.jpg,gymnast,1,1,0
sa_2110175.jpg,waiter,1,0,0
sa_1124065.jpg,horseman,0,0,0
sa_9222096.jpg,craftsman,0,1,1
sa_1115788.jpg,tennis_player,0,1,0
sa_2744950.jpg,singer,1,0,0
sa_6125069.jpg,lawman,0,0,0
sa_457950.jpg,tennis_player,0,1,0
sa_8371525.jpg,guitarist,0,1,0
sa_10401104.jpg,farmer,0,1,0
sa_4613518.jpg,prayer,0,1,0
sa_2907533.jpg,lawman,1,1,0
sa_536071.jpg,tennis_player,0,0,0
sa_10510975.jpg,gymnast,0,0,0
sa_4578900.jpg,machinist,0,0,0
sa_1393359.jpg,horseman,1,0,0
sa_4615015.jpg,tennis_player,0,0,0
sa_5714608.jpg,speaker,0,0,1
sa_8299336.jpg,farmer,0,0,0
sa_9123103.jpg,craftsman,0,0,0
sa_4714257.jpg,farmer,1,1,0
sa_4582280.jpg,hairdresser,0,0,0
sa_122128.jpg,singer,0,0,0
sa_652622.jpg,basketball_player,0,1,0
sa_6341331.jpg,sculptor,0,1,0
sa_3845299.jpg,gardener,0,1,0
sa_10404542.jpg,lawman,0,0,0
sa_4055097.jpg,painter,0,1,0
sa_2272833.jpg,machinist,0,1,1
sa_5215932.jpg,ballplayer,0,1,0
sa_1225214.jpg,farmer,0,1,0
sa_1936977.jpg,soldier,0,1,0
sa_10046941.jpg,ballplayer,0,0,0
sa_6309198.jpg,singer,0,1,0
sa_6127404.jpg,ballplayer,0,0,0
sa_3724068.jpg,guard,0,0,0
sa_3231285.jpg,boatman,1,1,0
sa_4177795.jpg,painter,0,1,0
sa_3963323.jpg,gymnast,0,1,0
sa_7912660.jpg,drummer,0,0,0
sa_6683475.jpg,skateboarder,0,0,0
sa_1533472.jpg,gardener,0,1,0
sa_4630686.jpg,seller,0,1,0
sa_6418687.jpg,farmer,0,2,0
sa_4723637.jpg,painter,0,1,1
sa_4015676.jpg,lawman,0,1,0
sa_8822566.jpg,reporter,0,1,0
sa_1392371.jpg,hairdresser,0,1,0
sa_4879764.jpg,astronaut,0,1,0
sa_1832410.jpg,lawman,0,0,0
sa_5249812.jpg,boatman,0,1,0
sa_4508923.jpg,painter,0,0,1
sa_10956351.jpg,speaker,0,1,0
sa_8844458.jpg,lifeguard,0,1,0
sa_10695080.jpg,craftsman,0,1,1
sa_4077563.jpg,speaker,0,1,0
sa_2492270.jpg,skateboarder,0,1,0
sa_3466550.jpg,singer,0,0,0
sa_284097.jpg,tennis_player,0,0,0
sa_3773694.jpg,speaker,0,1,0
sa_6996627.jpg,craftsman,0,1,1
sa_6813852.jpg,disk_jockey,0,1,0
sa_1628563.jpg,lawman,1,1,0
sa_1154484.jpg,farmer,0,1,0
sa_10129470.jpg,backpacker,1,1,0
sa_9451517.jpg,guard,0,0,0
sa_3596354.jpg,craftsman,0,1,1
